5	30	0.2544
6.528	30	0.2433
8.394	30	0.2962
10.26	30	0.3293
12.12	30	0.3471
13.99	30	0.5249
15.85	30	1.188
17.72	30	2.328
19.59	30	0.3888
21.45	30	0.104
23.32	30	0.242
25.18	30	0.331
27.05	30	0.2092
28.91	30	0.1731
30.78	30	0.138
32.64	30	0.1243
34.51	30	0.1235
36.37	30	0.2809
38.24	30	0.2661
5	31.88	0.2264
6.528	31.88	0.2731
8.394	31.88	0.13
10.26	31.88	0.1739
12.12	31.88	0.1051
13.99	31.88	0.1247
15.85	31.88	0.2419
17.72	31.88	0.2584
19.59	31.88	0.1924
21.45	31.88	0.1558
23.32	31.88	0.1005
25.18	31.88	0.06381
27.05	31.88	0.06802
28.91	31.88	0.08187
30.78	31.88	0.1635
32.64	31.88	0.2114
34.51	31.88	0.1999
36.37	31.88	0.288
38.24	31.88	0.2747
5	33.75	0.3123
6.528	33.75	0.3974
8.394	33.75	0.3178
10.26	33.75	0.3522
12.12	33.75	0.3386
13.99	33.75	0.3565
15.85	33.75	0.3235
17.72	33.75	0.2608
19.59	33.75	0.2376
21.45	33.75	0.233
23.32	33.75	0.2101
25.18	33.75	0.191
27.05	33.75	0.1754
28.91	33.75	0.172
30.78	33.75	0.1843
32.64	33.75	0.2825
34.51	33.75	0.6451
36.37	33.75	0.9572
38.24	33.75	0.1189
5	35.63	0.3211
6.528	35.63	0.3124
8.394	35.63	0.3521
10.26	35.63	0.2949
12.12	35.63	0.1693
13.99	35.63	0.1095
15.85	35.63	0.09904
17.72	35.63	0.1404
19.59	35.63	0.2779
21.45	35.63	0.2354
23.32	35.63	0.1642
25.18	35.63	0.3079
27.05	35.63	0.1163
28.91	35.63	0.1012
30.78	35.63	0.0575
32.64	35.63	0.1131
34.51	35.63	0.2011
36.37	35.63	0.1886
38.24	35.63	0.1475
5	37.5	0.1755
6.528	37.5	0.1095
8.394	37.5	0.1014
10.26	37.5	0.1431
12.12	37.5	0.1557
13.99	37.5	0.1856
15.85	37.5	0.1387
17.72	37.5	0.1642
19.59	37.5	0.2756
21.45	37.5	0.2539
23.32	37.5	0.1704
25.18	37.5	0.2834
27.05	37.5	0.1723
28.91	37.5	0.1767
30.78	37.5	0.1844
32.64	37.5	0.1762
34.51	37.5	0.1465
36.37	37.5	0.1081
38.24	37.5	0.1009
5	39.38	0.2613
6.528	39.38	0.3097
8.394	39.38	0.3279
10.26	39.38	0.2903
12.12	39.38	0.2908
13.99	39.38	0.2992
15.85	39.38	0.3821
17.72	39.38	0.7925
19.59	39.38	1.09
21.45	39.38	0.2747
23.32	39.38	0.3372
25.18	39.38	0.2926
27.05	39.38	0.2592
28.91	39.38	0.2069
30.78	39.38	0.1507
32.64	39.38	0.1569
34.51	39.38	0.1861
36.37	39.38	0.1891
38.24	39.38	0.1658
5	41.25	0.2467
6.528	41.25	0.2227
8.394	41.25	0.3988
10.26	41.25	0.1123
12.12	41.25	0.155
13.99	41.25	0.1181
15.85	41.25	0.1395
17.72	41.25	0.2
19.59	41.25	0.2165
21.45	41.25	0.1528
23.32	41.25	0.08762
25.18	41.25	0.09778
27.05	41.25	0.1226
28.91	41.25	0.1779
30.78	41.25	0.1875
32.64	41.25	0.1998
34.51	41.25	0.225
36.37	41.25	0.0763
38.24	41.25	0.04682
5	43.13	0.08855
6.528	43.13	0.07953
8.394	43.13	0.3352
10.26	43.13	0.2634
12.12	43.13	0.3105
13.99	43.13	0.3494
15.85	43.13	0.3227
17.72	43.13	0.2628
19.59	43.13	0.2166
21.45	43.13	0.2241
23.32	43.13	0.2196
25.18	43.13	0.1998
27.05	43.13	0.2
28.91	43.13	0.1917
30.78	43.13	0.1763
32.64	43.13	0.1632
34.51	43.13	0.09336
36.37	43.13	0.5579
38.24	43.13	0.4605
5	45	0.2081
6.528	45	0.3146
8.394	45	0.3174
10.26	45	0.332
12.12	45	0.2941
13.99	45	0.2609
15.85	45	0.2539
17.72	45	0.2299
19.59	45	0.2223
21.45	45	0.2428
23.32	45	0.1809
25.18	45	0.232
27.05	45	0.2705
28.91	45	0.02895
30.78	45	0.15
32.64	45	0.1137
34.51	45	0.07328
36.37	45	0.1413
38.24	45	0.1609
5	46.88	0.1834
6.528	46.88	0.1501
8.394	46.88	0.1529
10.26	46.88	0.2201
12.12	46.88	0.2917
13.99	46.88	0.325
15.85	46.88	0.3421
17.72	46.88	0.3226
19.59	46.88	0.07749
21.45	46.88	0.1669
23.32	46.88	0.4467
25.18	46.88	0.2479
27.05	46.88	0.1844
28.91	46.88	0.162
30.78	46.88	0.1331
32.64	46.88	0.135
34.51	46.88	0.1403
36.37	46.88	0.1601
38.24	46.88	0.2293
5	48.75	0.2459
6.528	48.75	0.381
8.394	48.75	0.3324
10.26	48.75	0.2355
12.12	48.75	0.2088
13.99	48.75	0.2141
15.85	48.75	0.5414
17.72	48.75	0.4978
19.59	48.75	0.5721
21.45	48.75	0.3406
23.32	48.75	0.1
25.18	48.75	0.2104
27.05	48.75	0.2421
28.91	48.75	0.2314
30.78	48.75	0.2001
32.64	48.75	0.1615
34.51	48.75	0.1375
36.37	48.75	0.1568
38.24	48.75	0.2404
5	50.63	0.2003
6.528	50.63	0.2404
8.394	50.63	0.03446
10.26	50.63	0.025
12.12	50.63	0.2569
13.99	50.63	0.2188
15.85	50.63	0.2672
17.72	50.63	0.1761
19.59	50.63	0.154
21.45	50.63	0.2529
23.32	50.63	0.1425
25.18	50.63	0.1444
27.05	50.63	0.1259
28.91	50.63	0.1193
30.78	50.63	0.1691
32.64	50.63	0.1882
34.51	50.63	0.1816
36.37	50.63	0.1511
38.24	50.63	0.2974
5	52.5	0.1374
6.528	52.5	0.3865
8.394	52.5	0.3485
10.26	52.5	0.3705
12.12	52.5	0.3271
13.99	52.5	0.2945
15.85	52.5	0.2872
17.72	52.5	0.2495
19.59	52.5	0.2123
21.45	52.5	0.185
23.32	52.5	0.1461
25.18	52.5	0.1595
27.05	52.5	0.167
28.91	52.5	0.1588
30.78	52.5	0.1325
32.64	52.5	0.4329
34.51	52.5	0.3502
36.37	52.5	0.4898
38.24	52.5	0.7639
5	54.38	0.3446
6.528	54.38	0.2656
8.394	54.38	0.3382
10.26	54.38	0.3847
12.12	54.38	0.3722
13.99	54.38	0.3176
15.85	54.38	0.2973
17.72	54.38	0.2064
19.59	54.38	0.1852
21.45	54.38	0.1431
23.32	54.38	0.0833
25.18	54.38	0.1238
27.05	54.38	0.2217
28.91	54.38	0.4314
30.78	54.38	0.375
32.64	54.38	0.6676
34.51	54.38	0.8398
36.37	54.38	0.6883
38.24	54.38	0.4833
5	56.25	0.3365
6.528	56.25	0.2781
8.394	56.25	0.2416
10.26	56.25	0.1632
12.12	56.25	0.256
13.99	56.25	0.5642
15.85	56.25	0.5977
17.72	56.25	0.1268
19.59	56.25	0.3145
21.45	56.25	0.2366
23.32	56.25	0.154
25.18	56.25	0.1659
27.05	56.25	0.1631
28.91	56.25	0.1312
30.78	56.25	0.1116
32.64	56.25	0.1169
34.51	56.25	0.143
36.37	56.25	0.1828
38.24	56.25	0.2377
5	58.13	0.223
6.528	58.13	0.2477
8.394	58.13	0.2826
10.26	58.13	0.5645
12.12	58.13	0.6687
13.99	58.13	0.8259
15.85	58.13	2.033
17.72	58.13	1.026
19.59	58.13	0.4119
21.45	58.13	0.675
23.32	58.13	0.4659
25.18	58.13	0.2845
27.05	58.13	0.1754
28.91	58.13	0.119
30.78	58.13	0.1507
32.64	58.13	0.07941
34.51	58.13	0.07558
36.37	58.13	0.1875
38.24	58.13	0.251
5	60	0.09042
6.528	60	0.075
8.394	60	0.1397
10.26	60	0.1492
12.12	60	0.2913
13.99	60	0.4
15.85	60	0.6692
17.72	60	0.9632
19.59	60	0.8438
21.45	60	0.4969
23.32	60	0.4258
25.18	60	0.2818
27.05	60	0.1486
28.91	60	0.08763
30.78	60	0.055
32.64	60	0.2187
34.51	60	0.1556
36.37	60	0.1466
38.24	60	0.1889
5	61.88	0.1864
6.528	61.88	0.2486
8.394	61.88	0.2815
10.26	61.88	0.3023
12.12	61.88	0.3904
13.99	61.88	0.4184
15.85	61.88	0.4215
17.72	61.88	0.4465
19.59	61.88	0.4305
21.45	61.88	0.3018
23.32	61.88	0.2542
25.18	61.88	0.2123
27.05	61.88	0.1479
28.91	61.88	0.6255
30.78	61.88	0.4792
32.64	61.88	0.3089
34.51	61.88	0.4355
36.37	61.88	0.5418
38.24	61.88	0.5482
5	63.75	0.6041
6.528	63.75	0.5344
8.394	63.75	0.402
10.26	63.75	0.3299
12.12	63.75	0.3634
13.99	63.75	0.2911
15.85	63.75	0.2497
17.72	63.75	0.2988
19.59	63.75	0.4346
21.45	63.75	0.3349
23.32	63.75	0.08042
25.18	63.75	0.1775
27.05	63.75	0.2137
28.91	63.75	0.1679
30.78	63.75	0.2521
32.64	63.75	0.3131
34.51	63.75	0.3177
36.37	63.75	0.3213
38.24	63.75	0.03584
5	65.63	0.2457
6.528	65.63	0.3823
8.394	65.63	0.35
10.26	65.63	0.3476
12.12	65.63	0.3201
13.99	65.63	0.5876
15.85	65.63	0.6355
17.72	65.63	1.261
19.59	65.63	0.8785
21.45	65.63	0.8677
23.32	65.63	0.1242
25.18	65.63	0.2197
27.05	65.63	0.1318
28.91	65.63	0.08877
30.78	65.63	0.0606
32.64	65.63	0.05983
34.51	65.63	0.06
36.37	65.63	0.06783
38.24	65.63	0.0818
5	67.5	0.1144
6.528	67.5	0.1371
8.394	67.5	0.1609
10.26	67.5	0.207
12.12	67.5	0.1938
13.99	67.5	0.2863
15.85	67.5	0.482
17.72	67.5	0.6998
19.59	67.5	0.7136
21.45	67.5	0.5513
23.32	67.5	0.5082
25.18	67.5	0.4464
27.05	67.5	0.301
28.91	67.5	0.3603
30.78	67.5	0.0835
32.64	67.5	0.2713
34.51	67.5	0.7598
36.37	67.5	0.625
38.24	67.5	0.275
5	69.38	0.228
6.528	69.38	0.175
8.394	69.38	0.2548
10.26	69.38	0.2833
12.12	69.38	0.1691
13.99	69.38	0.2068
15.85	69.38	0.3045
17.72	69.38	0.2711
19.59	69.38	0.08156
21.45	69.38	0.4619
23.32	69.38	0.3771
25.18	69.38	0.325
27.05	69.38	0.1676
28.91	69.38	0.1634
30.78	69.38	0.1814
32.64	69.38	0.04849
34.51	69.38	0.06733
36.37	69.38	0.0486
38.24	69.38	0.05823
5	71.25	0.1775
6.528	71.25	0.08847
8.394	71.25	0.1059
10.26	71.25	0.1535
12.12	71.25	0.2093
13.99	71.25	0.2614
15.85	71.25	0.2939
17.72	71.25	0.3006
19.59	71.25	0.3186
21.45	71.25	0.3071
23.32	71.25	0.3277
25.18	71.25	0.3332
27.05	71.25	0.2766
28.91	71.25	0.2802
30.78	71.25	7.454
32.64	71.25	3.862
34.51	71.25	1.504
36.37	71.25	0.9924
38.24	71.25	0.5275
5	73.13	0.446
6.528	73.13	0.4118
8.394	73.13	0.5084
10.26	73.13	0.5846
12.12	73.13	0.2087
13.99	73.13	0.2392
15.85	73.13	0.3784
17.72	73.13	0.425
19.59	73.13	0.575
21.45	73.13	0.275
23.32	73.13	0.325
25.18	73.13	0.3639
27.05	73.13	0.375
28.91	73.13	0.3218
30.78	73.13	0.2184
32.64	73.13	0.3052
34.51	73.13	0.4217
36.37	73.13	0.525
38.24	73.13	0.5158
5	75	0.425
6.528	75	0.1917
8.394	75	0.6453
10.26	75	0.1817
12.12	75	0.195
13.99	75	0.363
15.85	75	0.4121
17.72	75	0.3398
19.59	75	0.3331
21.45	75	0.1049
23.32	75	0.3662
25.18	75	0.3714
27.05	75	0.3502
28.91	75	0.365
30.78	75	0.3115
32.64	75	0.1733
34.51	75	0.1038
36.37	75	0.04447
38.24	75	0.0366
5	76.88	0.05323
6.528	76.88	0.06803
8.394	76.88	0.1032
10.26	76.88	0.1766
12.12	76.88	0.2058
13.99	76.88	12.92
15.85	76.88	8.882
17.72	76.88	4.061
19.59	76.88	0.675
21.45	76.88	0.386
23.32	76.88	0.3906
25.18	76.88	0.475
27.05	76.88	0.1788
28.91	76.88	0.1257
30.78	76.88	0.2233
32.64	76.88	0.3932
34.51	76.88	0.995
36.37	76.88	0.225
38.24	76.88	0.4598
5	78.75	0.4798
6.528	78.75	0.5231
8.394	78.75	0.3938
10.26	78.75	0.6739
12.12	78.75	0.4806
13.99	78.75	0.4883
15.85	78.75	0.3947
17.72	78.75	0.4841
19.59	78.75	0.125
21.45	78.75	0.1079
23.32	78.75	0.3343
25.18	78.75	0.338
27.05	78.75	0.5044
28.91	78.75	0.2017
30.78	78.75	0.1816
32.64	78.75	0.1947
34.51	78.75	0.1362
36.37	78.75	0.1401
38.24	78.75	0.09737
5	80.63	0.04403
6.528	80.63	0.07153
8.394	80.63	0.1105
10.26	80.63	0.1487
12.12	80.63	0.1784
13.99	80.63	0.3013
15.85	80.63	0.3891
17.72	80.63	0.4647
19.59	80.63	0.4887
21.45	80.63	0.4367
23.32	80.63	0.4192
25.18	80.63	0.4702
27.05	80.63	0.4657
28.91	80.63	0.2524
30.78	80.63	0.1704
32.64	80.63	4.025
34.51	80.63	1.622
36.37	80.63	0.625
38.24	80.63	0.3109
5	82.5	0.5168
6.528	82.5	0.4994
8.394	82.5	0.5022
10.26	82.5	0.4448
12.12	82.5	0.6416
13.99	82.5	0.6573
15.85	82.5	0.5824
17.72	82.5	0.5161
19.59	82.5	0.6264
21.45	82.5	0.8508
23.32	82.5	0.6466
25.18	82.5	0.3951
27.05	82.5	0.7004
28.91	82.5	0.7792
30.78	82.5	0.777
32.64	82.5	0.7156
34.51	82.5	0.5575
36.37	82.5	0.2064
38.24	82.5	0.07753
5	84.38	0.03283
6.528	84.38	0.02885
8.394	84.38	0.2202
10.26	84.38	0.3278
12.12	84.38	0.1749
13.99	84.38	0.1261
15.85	84.38	0.7393
17.72	84.38	0.4423
19.59	84.38	0.4846
21.45	84.38	0.3571
23.32	84.38	0.3461
25.18	84.38	0.391
27.05	84.38	0.3019
28.91	84.38	0.2575
30.78	84.38	0.06703
32.64	84.38	0.04657
34.51	84.38	0.0275
36.37	84.38	0.03047
38.24	84.38	0.06843
5	86.25	0.02827
6.528	86.25	0.0242
8.394	86.25	0.03693
10.26	86.25	0.05347
12.12	86.25	0.0971
13.99	86.25	0.1781
15.85	86.25	1.332
17.72	86.25	0.3
19.59	86.25	0.385
21.45	86.25	0.446
23.32	86.25	0.3417
25.18	86.25	0.4838
27.05	86.25	0.6155
28.91	86.25	0.5969
30.78	86.25	0.7183
32.64	86.25	0.7313
34.51	86.25	0.7466
36.37	86.25	0.7607
38.24	86.25	0.6608
5	88.13	0.7384
6.528	88.13	0.6709
8.394	88.13	0.757
10.26	88.13	0.7171
12.12	88.13	0.6375
13.99	88.13	0.9865
15.85	88.13	1.417
17.72	88.13	0.425
19.59	88.13	0.2467
21.45	88.13	0.09988
23.32	88.13	0.265
25.18	88.13	0.7315
27.05	88.13	1.52
28.91	88.13	0.75
30.78	88.13	0.4627
32.64	88.13	0.1552
34.51	88.13	0.2535
36.37	88.13	0.1154
38.24	88.13	0.1151
5	90	0.0241
6.528	90	0.02133
8.394	90	0.02467
10.26	90	0.0306
12.12	90	0.0509
13.99	90	0.09797
15.85	90	0.1429
17.72	90	0.204
19.59	90	0.2582
21.45	90	0.2593
23.32	90	0.2674
25.18	90	0.3202
27.05	90	0.2544
28.91	90	0.5826
30.78	90	0.6396
32.64	90	0.701
34.51	90	0.4
36.37	90	0.02139
38.24	90	0.5023
5	91.88	0.5279
6.528	91.88	0.7853
8.394	91.88	0.5842
10.26	91.88	0.6767
12.12	91.88	0.7374
13.99	91.88	0.6734
15.85	91.88	0.7063
17.72	91.88	0.6283
19.59	91.88	0.4764
21.45	91.88	0.324
23.32	91.88	0.1276
25.18	91.88	0.025
27.05	91.88	0.5733
28.91	91.88	0.2406
30.78	91.88	0.2386
32.64	91.88	0.09093
34.51	91.88	0.03924
36.37	91.88	0.03607
38.24	91.88	0.0579
5	93.75	0.02043
6.528	93.75	0.01697
8.394	93.75	0.2166
10.26	93.75	0.6652
12.12	93.75	0.8576
13.99	93.75	0.7621
15.85	93.75	0.5528
17.72	93.75	0.7955
19.59	93.75	0.4506
21.45	93.75	0.3526
23.32	93.75	0.2363
25.18	93.75	0.303
27.05	93.75	0.2857
28.91	93.75	0.05063
30.78	93.75	0.0264
32.64	93.75	0.04427
34.51	93.75	0.04913
36.37	93.75	0.04237
38.24	93.75	0.0481
5	95.63	0.02063
6.528	95.63	0.0182
8.394	95.63	0.01883
10.26	95.63	0.1305
12.12	95.63	1.215
13.99	95.63	1.402
15.85	95.63	1.587
17.72	95.63	0.3993
19.59	95.63	0.3672
21.45	95.63	0.375
23.32	95.63	0.325
25.18	95.63	0.3273
27.05	95.63	0.85
28.91	95.63	0.5937
30.78	95.63	0.4308
32.64	95.63	0.5257
34.51	95.63	0.5858
36.37	95.63	0.4071
38.24	95.63	0.225
5	97.5	0.9075
6.528	97.5	1.711
8.394	97.5	0.7604
10.26	97.5	0.025
12.12	97.5	0.025
13.99	97.5	0.02755
15.85	97.5	0.025
17.72	97.5	0.1772
19.59	97.5	0.2126
21.45	97.5	0.3153
23.32	97.5	0.1813
25.18	97.5	0.1721
27.05	97.5	0.3008
