5	30	0.1398
6.528	30	0.6172
8.394	30	0.6266
10.26	30	0.169
12.12	30	0.7275
13.99	30	0.7173
15.85	30	0.4897
17.72	30	0.6535
19.59	30	0.2529
21.45	30	0.2019
23.32	30	0.1735
25.18	30	0.1627
27.05	30	0.1616
28.91	30	0.2221
30.78	30	0.1226
32.64	30	0.2
34.51	30	0.3758
36.37	30	0.132
38.24	30	0.2877
5	31.88	0.291
6.528	31.88	0.4443
8.394	31.88	0.484
10.26	31.88	0.6722
12.12	31.88	1.038
13.99	31.88	0.1893
15.85	31.88	0.1382
17.72	31.88	0.276
19.59	31.88	0.2753
21.45	31.88	0.2464
23.32	31.88	0.2045
25.18	31.88	0.1755
27.05	31.88	0.375
28.91	31.88	0.3059
30.78	31.88	0.1104
32.64	31.88	0.5092
34.51	31.88	0.2149
36.37	31.88	0.3696
38.24	31.88	0.2245
5	33.75	0.2621
6.528	33.75	0.205
8.394	33.75	0.06609
10.26	33.75	0.477
12.12	33.75	0.8448
13.99	33.75	0.5978
15.85	33.75	0.5807
17.72	33.75	0.1927
19.59	33.75	0.339
21.45	33.75	0.3022
23.32	33.75	0.252
25.18	33.75	0.7026
27.05	33.75	0.6276
28.91	33.75	0.1212
30.78	33.75	0.4334
32.64	33.75	0.4147
34.51	33.75	0.3088
36.37	33.75	0.409
38.24	33.75	0.1582
5	35.63	0.1814
6.528	35.63	0.1622
8.394	35.63	0.1337
10.26	35.63	0.1521
12.12	35.63	0.3259
13.99	35.63	0.291
15.85	35.63	0.4387
17.72	35.63	0.7345
19.59	35.63	0.3486
21.45	35.63	0.5782
23.32	35.63	0.5469
25.18	35.63	0.5583
27.05	35.63	0.5151
28.91	35.63	0.5653
30.78	35.63	0.5899
32.64	35.63	0.02558
34.51	35.63	0.02527
36.37	35.63	0.1291
38.24	35.63	0.1644
5	37.5	0.1892
6.528	37.5	0.1686
8.394	37.5	0.1236
10.26	37.5	0.4424
12.12	37.5	0.5852
13.99	37.5	0.326
15.85	37.5	0.9582
17.72	37.5	0.4366
19.59	37.5	0.7263
21.45	37.5	0.5219
23.32	37.5	0.539
25.18	37.5	0.3471
27.05	37.5	0.1388
28.91	37.5	0.5209
30.78	37.5	0.5354
32.64	37.5	0.2349
34.51	37.5	0.25
36.37	37.5	0.0516
38.24	37.5	0.1765
5	39.38	0.2218
6.528	39.38	0.2217
8.394	39.38	0.1656
10.26	39.38	0.2905
12.12	39.38	0.4545
13.99	39.38	0.4914
15.85	39.38	0.4369
17.72	39.38	0.725
19.59	39.38	0.8934
21.45	39.38	0.6235
23.32	39.38	0.3695
25.18	39.38	0.7645
27.05	39.38	0.4444
28.91	39.38	0.6486
30.78	39.38	0.6546
32.64	39.38	0.4
34.51	39.38	0.296
36.37	39.38	0.05
38.24	39.38	0.2299
5	41.25	0.2013
6.528	41.25	0.224
8.394	41.25	0.2606
10.26	41.25	0.3203
12.12	41.25	0.4749
13.99	41.25	0.5358
15.85	41.25	0.7881
17.72	41.25	0.8118
19.59	41.25	0.8741
21.45	41.25	0.5591
23.32	41.25	0.8
25.18	41.25	0.6277
27.05	41.25	0.4434
28.91	41.25	0.5402
30.78	41.25	0.4717
32.64	41.25	0.3955
34.51	41.25	0.3558
36.37	41.25	0.35
38.24	41.25	0.2617
5	43.13	0.2027
6.528	43.13	0.2459
8.394	43.13	0.3016
10.26	43.13	0.3676
12.12	43.13	0.425
13.99	43.13	0.6323
15.85	43.13	0.107
17.72	43.13	0.8921
19.59	43.13	0.4645
21.45	43.13	0.4086
23.32	43.13	0.4401
25.18	43.13	0.6036
27.05	43.13	0.5376
28.91	43.13	0.6125
30.78	43.13	0.294
32.64	43.13	0.2355
34.51	43.13	0.2762
36.37	43.13	0.225
38.24	43.13	0.2578
5	45	0.2087
6.528	45	0.2493
8.394	45	0.2792
10.26	45	0.5629
12.12	45	0.02978
13.99	45	0.3924
15.85	45	0.319
17.72	45	0.8504
19.59	45	0.7138
21.45	45	0.7365
23.32	45	0.6584
25.18	45	0.7591
27.05	45	0.4405
28.91	45	0.7
30.78	45	0.3313
32.64	45	0.1244
34.51	45	0.2894
36.37	45	0.9991
38.24	45	0.2478
5	46.88	0.2687
6.528	46.88	0.2927
8.394	46.88	0.4666
10.26	46.88	0.3998
12.12	46.88	0.2497
13.99	46.88	0.2424
15.85	46.88	0.4748
17.72	46.88	0.7724
19.59	46.88	0.632
21.45	46.88	0.6604
23.32	46.88	0.6524
25.18	46.88	0.2
27.05	46.88	0.675
28.91	46.88	0.2643
30.78	46.88	0.2356
32.64	46.88	0.2833
34.51	46.88	0.297
36.37	46.88	1.181
38.24	46.88	0.3041
5	48.75	0.2371
6.528	48.75	0.386
8.394	48.75	0.1455
10.26	48.75	0.6366
12.12	48.75	0.3322
13.99	48.75	0.6094
