4.663	30	0
6.528	30	0
8.394	30	0
10.26	30	0
12.12	30	0
13.99	30	0
15.85	30	0
17.72	30	0
19.59	30	0
21.45	30	0
23.32	30	0
25.18	30	0
27.05	30	0
28.91	30	0.09576
30.78	30	0.1289
32.64	30	0.6836
34.51	30	0.6966
36.37	30	0.213
38.24	30	0
4.663	31.88	0
6.528	31.88	0
8.394	31.88	0
10.26	31.88	0
12.12	31.88	0
13.99	31.88	0
15.85	31.88	0
17.72	31.88	0
19.59	31.88	0
21.45	31.88	0
23.32	31.88	0
25.18	31.88	0
27.05	31.88	0.1538
28.91	31.88	0.2691
30.78	31.88	0.1652
32.64	31.88	0.1493
34.51	31.88	0.1805
36.37	31.88	0.2182
38.24	31.88	0
4.663	33.75	0
6.528	33.75	0
8.394	33.75	0
10.26	33.75	0
12.12	33.75	0
13.99	33.75	0
15.85	33.75	0
17.72	33.75	0
19.59	33.75	0
21.45	33.75	0
23.32	33.75	0
25.18	33.75	0.0388
27.05	33.75	0.1221
28.91	33.75	0.1839
30.78	33.75	0.1864
32.64	33.75	0.09693
34.51	33.75	0.01966
36.37	33.75	0.2319
38.24	33.75	0
4.663	35.63	0
6.528	35.63	0
8.394	35.63	0
10.26	35.63	0
12.12	35.63	0
13.99	35.63	0
15.85	35.63	0
17.72	35.63	0
19.59	35.63	0
21.45	35.63	0.06231
23.32	35.63	0.2831
25.18	35.63	0.1463
27.05	35.63	0.1624
28.91	35.63	0.3507
30.78	35.63	0.2899
32.64	35.63	0.1147
34.51	35.63	0.5038
36.37	35.63	0.08346
38.24	35.63	0
4.663	37.5	0
6.528	37.5	0
8.394	37.5	0
10.26	37.5	0
12.12	37.5	0
13.99	37.5	0
15.85	37.5	0
17.72	37.5	0
19.59	37.5	0.1099
21.45	37.5	0.1321
23.32	37.5	0.1937
25.18	37.5	0.1059
27.05	37.5	0.1254
28.91	37.5	0.2451
30.78	37.5	0.1996
32.64	37.5	0.04937
34.51	37.5	0.04827
36.37	37.5	0.1825
38.24	37.5	0
4.663	39.38	0
6.528	39.38	0
8.394	39.38	0
10.26	39.38	0
12.12	39.38	0
13.99	39.38	0
15.85	39.38	0
17.72	39.38	0.2226
19.59	39.38	0.2448
21.45	39.38	0.1584
23.32	39.38	0.1912
25.18	39.38	0.1642
27.05	39.38	0.2219
28.91	39.38	0.2194
30.78	39.38	0.4473
32.64	39.38	0.01633
34.51	39.38	0.0496
36.37	39.38	0.07146
38.24	39.38	0
4.663	41.25	0
6.528	41.25	0
8.394	41.25	0
10.26	41.25	0
12.12	41.25	0
13.99	41.25	0
15.85	41.25	0.08312
17.72	41.25	0.1575
19.59	41.25	0.2001
21.45	41.25	0.1439
23.32	41.25	0.179
25.18	41.25	0.4033
27.05	41.25	0.2792
28.91	41.25	0.1049
30.78	41.25	0.04442
32.64	41.25	0.01459
34.51	41.25	0.004805
36.37	41.25	0.07233
38.24	41.25	0
4.663	43.13	0
6.528	43.13	0
8.394	43.13	0
10.26	43.13	0
12.12	43.13	0.01277
13.99	43.13	0.04695
15.85	43.13	0.07866
17.72	43.13	0.03914
19.59	43.13	0.1916
21.45	43.13	0.1908
23.32	43.13	0.1196
25.18	43.13	0.1838
27.05	43.13	0.1652
28.91	43.13	0.2449
30.78	43.13	0.05246
32.64	43.13	0.1459
34.51	43.13	0
36.37	43.13	0.08558
38.24	43.13	0
4.663	45	0
6.528	45	0
8.394	45	0
10.26	45	0.004805
12.12	45	0.04746
13.99	45	0.07253
15.85	45	0.1368
17.72	45	0.1047
19.59	45	0.09874
21.45	45	0.08596
23.32	45	0.1668
25.18	45	0.1833
27.05	45	0.4715
28.91	45	0.2318
30.78	45	0.2142
32.64	45	0.07266
34.51	45	0
36.37	45	0.1982
38.24	45	0
4.663	46.88	0
6.528	46.88	0
8.394	46.88	0.08526
10.26	46.88	0.02111
12.12	46.88	0.1378
13.99	46.88	0.1054
15.85	46.88	0.2494
17.72	46.88	0.05228
19.59	46.88	0.08257
21.45	46.88	0.1137
23.32	46.88	0.1858
25.18	46.88	0.3124
27.05	46.88	0.2342
28.91	46.88	0.2604
30.78	46.88	0.1408
32.64	46.88	0.06957
34.51	46.88	0.09528
36.37	46.88	0.4842
38.24	46.88	0
4.663	48.75	0
6.528	48.75	0.1896
8.394	48.75	0.03141
10.26	48.75	0.07432
12.12	48.75	0.07276
13.99	48.75	0.06444
15.85	48.75	0.1218
17.72	48.75	0.06255
19.59	48.75	0.09418
21.45	48.75	0.1204
23.32	48.75	0.2222
25.18	48.75	0.2333
27.05	48.75	0.2667
28.91	48.75	0.281
30.78	48.75	0.1432
32.64	48.75	9.446e-006
34.51	48.75	0.07095
36.37	48.75	0.218
38.24	48.75	0
4.663	50.63	0.01432
6.528	50.63	0.03905
8.394	50.63	0.0334
10.26	50.63	0.01485
12.12	50.63	0.04781
13.99	50.63	0.0656
15.85	50.63	0.06472
17.72	50.63	0.1168
19.59	50.63	0.09116
21.45	50.63	0.4636
23.32	50.63	0.2427
25.18	50.63	0.2855
27.05	50.63	0.2941
28.91	50.63	0.1839
30.78	50.63	0.03016
32.64	50.63	0.03844
34.51	50.63	0.5154
36.37	50.63	0.3075
38.24	50.63	0
4.663	52.5	0.02205
6.528	52.5	0.01577
8.394	52.5	0.03205
10.26	52.5	0.06898
12.12	52.5	0.06057
13.99	52.5	0.08504
15.85	52.5	0.07324
17.72	52.5	0.09574
19.59	52.5	0.1983
21.45	52.5	0.1472
23.32	52.5	0.2997
25.18	52.5	0.1975
27.05	52.5	0.2387
28.91	52.5	0.1488
30.78	52.5	0.0481
32.64	52.5	0.001306
34.51	52.5	0.004337
36.37	52.5	0.1962
38.24	52.5	0
4.663	54.38	0.0319
6.528	54.38	0.04432
8.394	54.38	0.03637
10.26	54.38	0.05081
12.12	54.38	0.04849
13.99	54.38	0.07305
15.85	54.38	0.04308
17.72	54.38	0.1564
19.59	54.38	9.949e-007
21.45	54.38	0.2852
23.32	54.38	0.124
25.18	54.38	0.1718
27.05	54.38	0.2013
28.91	54.38	0.05182
30.78	54.38	0.09702
32.64	54.38	1.754e-014
34.51	54.38	0.1512
36.37	54.38	0.1477
38.24	54.38	0
4.663	56.25	0.04815
6.528	56.25	0.05262
8.394	56.25	0.05503
10.26	56.25	0.05752
12.12	56.25	0.07276
13.99	56.25	0.06737
15.85	56.25	0.06825
17.72	56.25	0.1043
19.59	56.25	0.1058
21.45	56.25	0.1003
23.32	56.25	0.12
25.18	56.25	0.1712
27.05	56.25	0.1289
28.91	56.25	2.834e-005
30.78	56.25	0.05859
32.64	56.25	0.05954
34.51	56.25	0.2741
36.37	56.25	0.2015
38.24	56.25	0
4.663	58.13	0.07045
6.528	58.13	0.04633
8.394	58.13	0.08104
10.26	58.13	0.04523
12.12	58.13	0.06923
13.99	58.13	0.07724
15.85	58.13	0.1404
17.72	58.13	0.1197
19.59	58.13	0.06513
21.45	58.13	0.1409
23.32	58.13	0.1178
25.18	58.13	0.1479
27.05	58.13	0.05265
28.91	58.13	0.07928
30.78	58.13	0.02957
32.64	58.13	0.002308
34.51	58.13	9.404e-015
36.37	58.13	0.172
38.24	58.13	0
4.663	60	0.0674
6.528	60	0.04188
8.394	60	0.05855
10.26	60	0.06034
12.12	60	0.06909
13.99	60	0.1012
15.85	60	0.1011
17.72	60	0.05032
19.59	60	0.1109
21.45	60	0.1216
23.32	60	0.1448
25.18	60	0.1464
27.05	60	0.03802
28.91	60	0.02792
30.78	60	1.399e-013
32.64	60	3.922e-014
34.51	60	0.0001737
36.37	60	0.0864
38.24	60	0
4.663	61.88	0.05531
6.528	61.88	0.03334
8.394	61.88	0.05172
10.26	61.88	0.1045
12.12	61.88	0.08304
13.99	61.88	0.06915
15.85	61.88	0.01758
17.72	61.88	0.2891
19.59	61.88	0.1326
21.45	61.88	0.1267
23.32	61.88	0.1158
25.18	61.88	0.2137
27.05	61.88	0.06005
28.91	61.88	0.002035
30.78	61.88	0.03452
32.64	61.88	0.04579
34.51	61.88	0.133
36.37	61.88	0.007335
38.24	61.88	0
4.663	63.75	0.05175
6.528	63.75	0.03371
8.394	63.75	0.2691
10.26	63.75	0.09416
12.12	63.75	0.1587
13.99	63.75	0.01368
15.85	63.75	0.1942
17.72	63.75	0.1388
19.59	63.75	0.093
21.45	63.75	0.09476
23.32	63.75	0.1443
25.18	63.75	0.0784
27.05	63.75	0.04687
28.91	63.75	0.05549
30.78	63.75	0.01515
32.64	63.75	0.05261
34.51	63.75	0.1487
36.37	63.75	0.3742
38.24	63.75	0
4.663	65.63	0.004722
6.528	65.63	0.04911
8.394	65.63	0.1001
10.26	65.63	0.133
12.12	65.63	0.01085
13.99	65.63	0.06809
15.85	65.63	0.1043
17.72	65.63	0.02906
19.59	65.63	0.06215
21.45	65.63	0.1427
23.32	65.63	0.1078
25.18	65.63	0.08317
27.05	65.63	0.002931
28.91	65.63	0.06081
30.78	65.63	0.2987
32.64	65.63	0.1721
34.51	65.63	0.1346
36.37	65.63	0.1198
38.24	65.63	0
4.663	67.5	0.04597
6.528	67.5	0.04214
8.394	67.5	0.2084
10.26	67.5	0.1708
12.12	67.5	0.03102
13.99	67.5	0.04232
15.85	67.5	0.03781
17.72	67.5	0.01246
19.59	67.5	0.05166
21.45	67.5	0.04782
23.32	67.5	0.06994
25.18	67.5	0.002274
27.05	67.5	0.08862
28.91	67.5	0
30.78	67.5	0.08001
32.64	67.5	0.07064
34.51	67.5	0.0002182
36.37	67.5	0.00205
38.24	67.5	0
4.663	69.38	0.04735
6.528	69.38	0.08371
8.394	69.38	0.09921
10.26	69.38	0.01925
12.12	69.38	0.06391
13.99	69.38	0.05435
15.85	69.38	0.01789
17.72	69.38	0.007249
19.59	69.38	0.1048
21.45	69.38	0.01885
23.32	69.38	0.0938
25.18	69.38	0.05126
27.05	69.38	0.1745
28.91	69.38	0
30.78	69.38	0.1398
32.64	69.38	0.03914
34.51	69.38	0.3655
36.37	69.38	0.06918
38.24	69.38	0
4.663	71.25	0.04271
6.528	71.25	0.03486
8.394	71.25	0.08422
10.26	71.25	0.008091
12.12	71.25	3.306e-005
13.99	71.25	0.1255
15.85	71.25	0.04273
17.72	71.25	0.2495
19.59	71.25	0.1339
21.45	71.25	0.004819
23.32	71.25	0.04036
25.18	71.25	0.006372
27.05	71.25	0.0296
28.91	71.25	0
30.78	71.25	0.1259
32.64	71.25	0.1003
34.51	71.25	0.0491
36.37	71.25	0.5553
38.24	71.25	0
4.663	73.13	0.05429
6.528	73.13	0.03815
8.394	73.13	0.01861
10.26	73.13	0.001007
12.12	73.13	0.1677
13.99	73.13	0.1329
15.85	73.13	0.2212
17.72	73.13	0.01645
19.59	73.13	0.04945
21.45	73.13	0.02769
23.32	73.13	0.02621
25.18	73.13	0.007608
27.05	73.13	0
28.91	73.13	0.1703
30.78	73.13	0.06608
32.64	73.13	0.1057
34.51	73.13	0.02237
36.37	73.13	0.1886
38.24	73.13	0
4.663	75	0.05943
6.528	75	0.1241
8.394	75	0.0476
10.26	75	0.0993
12.12	75	0.1098
13.99	75	0.1271
15.85	75	0.1008
17.72	75	0.01472
19.59	75	0.05058
