4.663	30	0.1448
6.528	30	0.1409
8.394	30	0.11
10.26	30	0.09739
12.12	30	0.07898
13.99	30	0.07519
15.85	30	0.07275
17.72	30	0.07195
19.59	30	0.05271
21.45	30	0.05249
23.32	30	0.05674
25.18	30	0.0631
27.05	30	0.08129
28.91	30	0.09538
30.78	30	0.1189
32.64	30	0.111
34.51	30	0.119
36.37	30	0.1055
38.24	30	0.08745
4.663	31.88	0.1375
6.528	31.88	0.1536
8.394	31.88	0.1374
10.26	31.88	0.09405
12.12	31.88	0.07219
13.99	31.88	0.05707
15.85	31.88	0.05075
17.72	31.88	0.04422
19.59	31.88	0.03576
21.45	31.88	0.03705
23.32	31.88	0.04737
25.18	31.88	0.06804
27.05	31.88	0.0885
28.91	31.88	0.1015
30.78	31.88	0.1288
32.64	31.88	0.1202
34.51	31.88	0.1107
36.37	31.88	0.08943
38.24	31.88	0.08183
4.663	33.75	0.1441
6.528	33.75	0.184
8.394	33.75	0.184
10.26	33.75	0.1279
12.12	33.75	0.09323
13.99	33.75	0.06529
15.85	33.75	0.05407
17.72	33.75	0.04306
19.59	33.75	0.03596
21.45	33.75	0.03791
23.32	33.75	0.04515
25.18	33.75	0.05148
27.05	33.75	0.05576
28.91	33.75	0.08445
30.78	33.75	0.102
32.64	33.75	0.1164
34.51	33.75	0.1293
36.37	33.75	0.128
38.24	33.75	0.07887
4.663	35.63	0.1185
6.528	35.63	0.1767
8.394	35.63	0.2213
10.26	35.63	0.1645
12.12	35.63	0.04483
13.99	35.63	0.05772
15.85	35.63	0.1124
17.72	35.63	0.06375
19.59	35.63	0.0587
21.45	35.63	0.06222
23.32	35.63	0.05559
25.18	35.63	0.0545
27.05	35.63	0.05307
28.91	35.63	0.05712
30.78	35.63	0.07174
32.64	35.63	0.08896
34.51	35.63	0.106
36.37	35.63	0.1032
38.24	35.63	0.06964
4.663	37.5	0.08994
6.528	37.5	0.01345
8.394	37.5	0.05653
10.26	37.5	0.1448
12.12	37.5	0.1315
13.99	37.5	0.1182
15.85	37.5	0.09619
17.72	37.5	0.1585
19.59	37.5	0.243
21.45	37.5	0.06824
23.32	37.5	0.07611
25.18	37.5	0.04434
27.05	37.5	0.03424
28.91	37.5	0.08535
30.78	37.5	0.06517
32.64	37.5	0.08049
34.51	37.5	0.109
36.37	37.5	0.1028
38.24	37.5	0.07713
4.663	39.38	0.08196
6.528	39.38	0.1205
8.394	39.38	0.1075
10.26	39.38	0.09551
12.12	39.38	0.119
13.99	39.38	0.151
15.85	39.38	0.1207
17.72	39.38	0.1003
19.59	39.38	0.08772
21.45	39.38	0.0764
23.32	39.38	0.05141
25.18	39.38	0.06135
27.05	39.38	0.06108
28.91	39.38	0.1121
30.78	39.38	0.04779
32.64	39.38	0.1009
34.51	39.38	0.1121
36.37	39.38	0.1114
38.24	39.38	0.1089
4.663	41.25	0.08014
6.528	41.25	0.07378
8.394	41.25	0.06584
10.26	41.25	0.07734
12.12	41.25	0.1066
13.99	41.25	0.09933
15.85	41.25	0.08473
17.72	41.25	0.06962
19.59	41.25	0.04629
21.45	41.25	0.07483
23.32	41.25	0.03846
25.18	41.25	0.06807
27.05	41.25	0.07717
28.91	41.25	0.07462
30.78	41.25	0.2034
32.64	41.25	0.098
34.51	41.25	0.1119
36.37	41.25	0.08904
38.24	41.25	0.09131
4.663	43.13	0.03535
6.528	43.13	0.1327
8.394	43.13	0.1099
10.26	43.13	0.08896
12.12	43.13	0.07745
13.99	43.13	0.08089
15.85	43.13	0.06512
17.72	43.13	0.05788
19.59	43.13	0.0508
21.45	43.13	0.04844
23.32	43.13	0.06543
25.18	43.13	0.08711
27.05	43.13	0.08098
28.91	43.13	0.08991
30.78	43.13	0.1241
32.64	43.13	0.01911
34.51	43.13	0.8633
