5	30	0.123
6.528	30	0.1541
8.394	30	0.2445
10.26	30	0.2561
12.12	30	0.303
13.99	30	0.4764
15.85	30	0.5082
17.72	30	0.4712
19.59	30	0.4918
21.45	30	0.4764
23.32	30	0.3316
25.18	30	0.2899
27.05	30	0.1873
28.91	30	0.2085
30.78	30	0.3471
32.64	30	0.9393
34.51	30	1.044
36.37	30	0.4647
38.24	30	0.2383
5	31.88	0.1602
6.528	31.88	0.3514
8.394	31.88	0.4978
10.26	31.88	0.4128
12.12	31.88	0.4756
13.99	31.88	0.4818
15.85	31.88	0.2881
17.72	31.88	0.2735
19.59	31.88	0.4328
21.45	31.88	0.3707
23.32	31.88	0.2379
25.18	31.88	0.1743
27.05	31.88	0.4
28.91	31.88	0.6707
30.78	31.88	0.4817
32.64	31.88	0.3508
34.51	31.88	0.3448
36.37	31.88	0.4368
38.24	31.88	0.1723
5	33.75	0.2669
6.528	33.75	0.3551
8.394	33.75	0.4342
10.26	33.75	0.4502
12.12	33.75	0.4692
13.99	33.75	0.3794
15.85	33.75	0.2559
17.72	33.75	0.2248
19.59	33.75	0.2828
21.45	33.75	0.2656
23.32	33.75	0.2564
25.18	33.75	0.08833
27.05	33.75	0.284
28.91	33.75	0.5486
30.78	33.75	0.4851
32.64	33.75	0.34
34.51	33.75	0.02607
36.37	33.75	0.5019
38.24	33.75	0.2472
5	35.63	0.1772
6.528	35.63	0.1322
8.394	35.63	0.1947
10.26	35.63	0.1731
12.12	35.63	0.1981
13.99	35.63	0.2261
15.85	35.63	0.1631
17.72	35.63	0.1336
19.59	35.63	0.259
21.45	35.63	0.1439
23.32	35.63	0.4618
25.18	35.63	0.425
27.05	35.63	0.4651
28.91	35.63	0.8068
30.78	35.63	0.7355
32.64	35.63	0.2
34.51	35.63	0.75
36.37	35.63	0.2918
38.24	35.63	0.2949
5	37.5	0.1634
6.528	37.5	0.08233
8.394	37.5	0.1058
10.26	37.5	0.2174
12.12	37.5	0.08364
13.99	37.5	4.048e-010
15.85	37.5	0.03193
17.72	37.5	0.1373
19.59	37.5	0.2664
21.45	37.5	0.5213
23.32	37.5	0.4187
25.18	37.5	0.3369
27.05	37.5	0.4
28.91	37.5	0.8107
30.78	37.5	0.5531
32.64	37.5	0.2
34.51	37.5	0.171
36.37	37.5	0.4327
38.24	37.5	0.2253
5	39.38	0.1486
6.528	39.38	0.1093
8.394	39.38	0.1301
10.26	39.38	0.2035
12.12	39.38	0.235
13.99	39.38	0.2446
15.85	39.38	0.3072
17.72	39.38	0.625
19.59	39.38	0.779
21.45	39.38	0.4587
23.32	39.38	0.4485
25.18	39.38	0.4656
27.05	39.38	0.5924
28.91	39.38	0.5376
30.78	39.38	0.7816
32.64	39.38	0.025
34.51	39.38	0.1484
36.37	39.38	0.2133
38.24	39.38	0.3329
5	41.25	0.1072
6.528	41.25	0.1031
8.394	41.25	0.2469
10.26	41.25	0.3379
12.12	41.25	0.3241
13.99	41.25	0.4674
15.85	41.25	0.239
17.72	41.25	0.595
19.59	41.25	0.6396
21.45	41.25	0.4247
23.32	41.25	0.725
25.18	41.25	0.7581
27.05	41.25	0.7583
28.91	41.25	0.39
30.78	41.25	0.1528
32.64	41.25	0.06611
34.51	41.25	0.1
36.37	41.25	0.2086
38.24	41.25	0.2729
5	43.13	0.09164
6.528	43.13	0.2377
8.394	43.13	0.2925
10.26	43.13	0.3249
12.12	43.13	0.1331
13.99	43.13	0.203
15.85	43.13	0.4
17.72	43.13	0.2902
19.59	43.13	0.4688
21.45	43.13	0.4944
23.32	43.13	0.3725
25.18	43.13	0.428
27.05	43.13	0.4385
28.91	43.13	0.4669
30.78	43.13	0.197
32.64	43.13	0.5217
34.51	43.13	0.4168
36.37	43.13	0.3224
38.24	43.13	0.3003
5	45	0.1282
6.528	45	0.1991
8.394	45	0.225
10.26	45	0.05
12.12	45	0.2005
13.99	45	0.2441
15.85	45	0.3378
17.72	45	0.2416
19.59	45	0.224
21.45	45	0.3001
23.32	45	0.5904
25.18	45	0.5545
27.05	45	0.8233
28.91	45	0.7033
30.78	45	0.6405
32.64	45	0.3844
34.51	45	0.3878
36.37	45	0.4227
38.24	45	0.2557
5	46.88	0.3004
6.528	46.88	0.3233
8.394	46.88	0.2035
10.26	46.88	0.1234
12.12	46.88	0.2983
13.99	46.88	0.2426
15.85	46.88	0.6987
17.72	46.88	0.1463
19.59	46.88	0.2258
21.45	46.88	0.4169
23.32	46.88	0.5028
25.18	46.88	0.6585
27.05	46.88	0.7263
28.91	46.88	0.7351
30.78	46.88	0.5409
32.64	46.88	0.475
34.51	46.88	0.2731
36.37	46.88	0.8125
38.24	46.88	0.3242
5	48.75	0.1946
6.528	48.75	0.3278
8.394	48.75	0.1204
10.26	48.75	0.2464
12.12	48.75	0.1974
13.99	48.75	0.1747
15.85	48.75	0.3069
17.72	48.75	0.2073
19.59	48.75	0.3106
21.45	48.75	0.3486
23.32	48.75	0.4885
25.18	48.75	0.6531
27.05	48.75	0.7287
28.91	48.75	0.6997
30.78	48.75	0.5417
32.64	48.75	0.05
34.51	48.75	0.1872
36.37	48.75	0.7544
38.24	48.75	0.2332
5	50.63	0.05112
6.528	50.63	0.0978
8.394	50.63	0.08708
10.26	50.63	0.107
12.12	50.63	0.1478
13.99	50.63	0.2003
15.85	50.63	0.167
17.72	50.63	0.3538
19.59	50.63	0.3485
21.45	50.63	0.7263
23.32	50.63	0.6686
25.18	50.63	0.6752
27.05	50.63	0.8302
28.91	50.63	0.614
30.78	50.63	0.2741
32.64	50.63	0.1349
